Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Height_m,BMI,Gender_male,BMI_Category_Overweight,Age_Group_Senior,Age_Group_Young,Workout_Intensity_Moderate
54,190.0,95.0,22.0,110.0,40.3,178.0,1.9,26.31578947368421,True,True,True,False,True
23,195.0,89.0,27.0,104.0,41.0,150.0,1.95,23.405654174884944,True,False,False,True,True
72,164.0,68.0,15.0,94.0,40.2,83.0,1.64,25.282569898869724,False,True,True,False,False
47,179.0,79.0,6.0,74.0,39.3,12.0,1.79,24.65590961580475,True,False,True,False,False
58,170.0,72.0,8.0,103.0,39.9,49.0,1.7,24.913494809688583,False,False,True,False,True
41,179.0,85.0,25.0,101.0,40.8,147.0,1.79,26.528510346119035,True,True,True,False,True
62,193.0,100.0,8.0,90.0,39.4,44.0,1.93,26.84635829149776,True,True,True,False,False
30,168.0,67.0,29.0,107.0,40.9,179.0,1.68,23.73866213151928,False,False,False,False,True
32,156.0,56.0,23.0,113.0,40.5,161.0,1.56,23.011176857330703,False,False,False,False,True
20,178.0,80.0,9.0,84.0,39.4,20.0,1.78,25.24933720489837,True,True,False,True,False
53,168.0,65.0,21.0,102.0,40.5,127.0,1.68,23.030045351473927,False,False,True,False,True
51,189.0,95.0,30.0,112.0,41.0,247.0,1.89,26.595000139973685,True,True,True,False,True
78,177.0,86.0,23.0,100.0,40.8,173.0,1.77,27.4506048708864,True,True,True,False,True
31,169.0,69.0,1.0,74.0,37.6,3.0,1.69,24.158817968558527,False,False,False,False,False
74,205.0,112.0,6.0,83.0,39.0,32.0,2.05,26.65080309339679,True,True,True,False,False
50,177.0,70.0,22.0,106.0,40.9,140.0,1.77,22.34351559258195,False,False,True,False,True
40,160.0,70.0,8.0,88.0,40.0,34.0,1.6,27.34375,False,True,True,False,False
41,172.0,75.0,8.0,88.0,39.7,30.0,1.72,25.351541373715524,True,True,True,False,False
26,161.0,54.0,13.0,94.0,40.3,64.0,1.61,20.832529609197174,False,False,False,False,False
25,185.0,89.0,27.0,104.0,40.8,152.0,1.85,26.004382761139517,True,True,False,False,True
31,184.0,89.0,15.0,105.0,39.9,91.0,1.84,26.28780718336484,True,True,False,False,True
20,186.0,90.0,4.0,83.0,38.8,9.0,1.86,26.01456815816857,True,True,False,True,False
55,176.0,72.0,5.0,84.0,39.3,20.0,1.76,23.243801652892564,False,False,True,False,False
52,160.0,59.0,25.0,103.0,40.7,156.0,1.6,23.046875,False,False,True,False,True
60,208.0,105.0,26.0,110.0,40.6,223.0,2.08,24.26960059171597,True,False,True,False,True
36,191.0,93.0,16.0,97.0,40.0,83.0,1.91,25.492722238973712,True,True,False,False,False
53,168.0,69.0,11.0,89.0,40.0,51.0,1.68,24.44727891156463,False,False,True,False,False
36,193.0,95.0,10.0,97.0,40.0,52.0,1.93,25.50404037692287,True,True,False,False,False
23,169.0,68.0,25.0,114.0,40.9,170.0,1.69,23.80869017191275,False,False,False,True,True
36,164.0,57.0,2.0,79.0,37.9,7.0,1.64,21.192742415229034,False,False,False,False,False
37,166.0,61.0,25.0,103.0,40.7,149.0,1.66,22.13673973000436,False,False,False,False,True
48,181.0,80.0,27.0,105.0,40.6,181.0,1.81,24.41927902078691,True,False,True,False,True
39,167.0,71.0,27.0,118.0,41.1,201.0,1.67,25.458065904119906,False,True,False,False,True
21,205.0,103.0,7.0,88.0,39.6,23.0,2.05,24.50922070196312,True,False,False,True,False
20,187.0,86.0,23.0,100.0,40.3,109.0,1.87,24.59321112985787,True,False,False,True,True
57,169.0,72.0,8.0,84.0,39.7,30.0,1.69,25.209201358495854,True,True,True,False,False
77,160.0,66.0,15.0,94.0,40.5,84.0,1.6,25.78125,False,True,True,False,False
34,184.0,85.0,19.0,109.0,40.4,128.0,1.84,25.10633270321361,True,True,False,False,True
52,189.0,92.0,23.0,97.0,40.7,137.0,1.89,25.755158030290307,True,True,True,False,False
70,194.0,91.0,28.0,103.0,40.8,216.0,1.94,24.17897757466256,True,False,True,False,True
64,157.0,54.0,12.0,95.0,40.1,68.0,1.57,21.907582457706194,False,False,True,False,False
73,198.0,101.0,18.0,97.0,40.7,129.0,1.98,25.762677277828796,True,True,True,False,False
47,195.0,99.0,11.0,88.0,39.8,50.0,1.95,26.035502958579883,True,True,True,False,False
39,164.0,65.0,5.0,84.0,39.2,19.0,1.64,24.167162403331357,False,False,False,False,False
25,163.0,60.0,7.0,89.0,39.4,30.0,1.63,22.582709172343712,False,False,False,False,False
22,165.0,67.0,27.0,119.0,40.4,197.0,1.65,24.6097337006428,True,False,False,True,True
67,173.0,78.0,4.0,95.0,38.7,24.0,1.73,26.06167930769488,True,True,True,False,False
64,164.0,67.0,13.0,94.0,40.2,70.0,1.64,24.91076740035693,False,False,True,False,False
37,200.0,100.0,12.0,91.0,40.1,54.0,2.0,25.0,True,True,False,False,False
21,184.0,78.0,19.0,100.0,40.5,88.0,1.84,23.03875236294896,True,False,False,True,True
40,190.0,97.0,7.0,83.0,39.5,24.0,1.9,26.869806094182827,True,True,True,False,False
36,174.0,68.0,19.0,108.0,40.1,121.0,1.74,22.46003435064077,False,False,False,False,True
53,178.0,77.0,11.0,95.0,39.9,57.0,1.78,24.30248705971468,False,False,True,False,False
41,192.0,99.0,22.0,98.0,40.5,126.0,1.92,26.85546875,True,True,True,False,False
56,184.0,88.0,5.0,89.0,39.5,24.0,1.84,25.99243856332703,True,True,True,False,False
29,166.0,65.0,11.0,84.0,40.0,41.0,1.66,23.588329220496444,False,False,False,False,False
28,192.0,92.0,7.0,92.0,39.5,28.0,1.92,24.95659722222222,True,False,False,False,False
22,191.0,88.0,10.0,90.0,39.7,34.0,1.91,24.12214577451276,True,False,False,True,False
76,195.0,93.0,23.0,96.0,40.5,161.0,1.95,24.45759368836292,True,False,True,False,False
73,175.0,76.0,4.0,86.0,38.9,20.0,1.75,24.816326530612244,True,False,True,False,False
39,191.0,86.0,23.0,97.0,40.6,119.0,1.91,23.573915188728375,True,False,False,False,False
69,162.0,59.0,11.0,95.0,39.6,63.0,1.62,22.4813290656912,False,False,True,False,False
46,180.0,75.0,12.0,93.0,40.1,58.0,1.8,23.148148148148145,False,False,True,False,False
30,163.0,58.0,30.0,115.0,40.6,215.0,1.63,21.82995219993225,False,False,False,False,True
35,168.0,67.0,17.0,101.0,40.1,96.0,1.68,23.73866213151928,False,False,False,False,True
60,176.0,71.0,24.0,107.0,41.0,160.0,1.76,22.92097107438017,False,False,True,False,True
35,150.0,50.0,25.0,104.0,41.0,154.0,1.5,22.22222222222222,False,False,False,False,True
26,182.0,84.0,5.0,81.0,39.1,11.0,1.82,25.35925612848689,True,True,False,False,False
21,183.0,83.0,23.0,104.0,40.5,122.0,1.83,24.78425751739377,True,False,False,True,True
27,158.0,57.0,22.0,101.0,40.4,124.0,1.58,22.832879346258608,False,False,False,False,True
47,172.0,69.0,21.0,97.0,40.6,113.0,1.72,23.323418063818284,False,False,True,False,False
27,183.0,79.0,3.0,80.0,38.9,9.0,1.83,23.589835468362743,False,False,False,False,False
49,181.0,79.0,29.0,108.0,40.7,208.0,1.81,24.114038033027075,True,False,True,False,True
27,178.0,83.0,19.0,102.0,41.0,101.0,1.78,26.19618735008206,True,True,False,False,True
46,194.0,91.0,14.0,91.0,40.0,66.0,1.94,24.17897757466256,True,False,True,False,False
58,197.0,98.0,14.0,102.0,40.1,100.0,1.97,25.25187456517818,True,True,True,False,True
27,172.0,77.0,13.0,101.0,39.9,65.0,1.72,26.027582477014604,True,True,False,False,True
29,176.0,76.0,13.0,91.0,39.8,47.0,1.76,24.535123966942148,True,False,False,False,False
39,197.0,96.0,3.0,78.0,38.6,8.0,1.97,24.736530186296992,True,False,False,False,False
56,160.0,63.0,4.0,84.0,38.7,17.0,1.6,24.609375,False,False,True,False,False
32,183.0,83.0,21.0,97.0,40.4,101.0,1.83,24.78425751739377,True,False,False,False,False
43,169.0,67.0,5.0,80.0,39.0,18.0,1.69,23.458562375266972,False,False,True,False,False
21,202.0,98.0,21.0,108.0,40.5,131.0,2.02,24.01725321046956,True,False,False,True,True
76,175.0,72.0,10.0,97.0,39.8,58.0,1.75,23.51020408163265,False,False,True,False,False
22,162.0,59.0,15.0,104.0,40.0,87.0,1.62,22.4813290656912,False,False,False,True,True
35,200.0,99.0,24.0,104.0,40.6,152.0,2.0,24.75,True,False,False,False,True
45,191.0,95.0,28.0,105.0,41.0,193.0,1.91,26.040952824758094,True,True,True,False,True
32,176.0,83.0,10.0,99.0,39.7,51.0,1.76,26.794938016528928,True,True,False,False,False
39,178.0,80.0,25.0,105.0,40.7,157.0,1.78,25.24933720489837,True,True,False,False,True
44,174.0,75.0,27.0,105.0,40.8,165.0,1.74,24.77209671026556,False,False,True,False,True
26,174.0,67.0,6.0,84.0,39.4,22.0,1.74,22.12973972783723,False,False,False,False,False
42,179.0,72.0,17.0,98.0,40.1,91.0,1.79,22.47120876377142,False,False,True,False,False
24,178.0,78.0,2.0,93.0,38.2,9.0,1.78,24.61810377477591,False,False,False,True,False
56,186.0,93.0,14.0,91.0,40.0,74.0,1.86,26.881720430107524,True,True,True,False,False
71,185.0,96.0,5.0,85.0,39.1,26.0,1.85,28.04967129291453,True,True,True,False,False
37,187.0,84.0,11.0,99.0,39.9,57.0,1.87,24.021275987303035,False,False,False,False,False
47,162.0,63.0,10.0,81.0,39.9,37.0,1.62,24.00548696844993,False,False,True,False,False
48,167.0,67.0,29.0,112.0,40.9,217.0,1.67,24.023808670084986,True,False,True,False,True
52,183.0,86.0,11.0,87.0,40.0,47.0,1.83,25.68007405416704,True,True,True,False,False
40,192.0,98.0,24.0,99.0,40.4,139.0,1.92,26.58420138888889,True,True,True,False,False
66,180.0,75.0,4.0,88.0,38.9,19.0,1.8,23.148148148148145,False,False,True,False,False
37,157.0,59.0,16.0,94.0,40.2,80.0,1.57,23.93606231490121,False,False,False,False,False
28,193.0,93.0,17.0,94.0,40.4,74.0,1.93,24.967113211092915,True,False,False,False,False
59,148.0,51.0,10.0,93.0,39.7,54.0,1.48,23.283418553688826,False,False,True,False,False
24,182.0,78.0,28.0,105.0,40.8,154.0,1.82,23.54788069073783,True,False,False,True,True
67,162.0,62.0,26.0,93.0,40.7,140.0,1.62,23.624447492760247,False,False,True,False,False
33,192.0,98.0,10.0,97.0,39.8,52.0,1.92,26.58420138888889,True,True,False,False,False
34,192.0,99.0,15.0,97.0,40.1,79.0,1.92,26.85546875,True,True,False,False,False
40,181.0,84.0,17.0,99.0,40.4,94.0,1.81,25.640242971826257,True,True,True,False,False
22,193.0,85.0,28.0,116.0,41.0,202.0,1.93,22.819404547773097,True,False,False,True,True
66,164.0,75.0,27.0,114.0,40.7,238.0,1.64,27.88518738845925,True,True,True,False,True
42,182.0,82.0,19.0,103.0,40.2,117.0,1.82,24.755464315903875,True,False,True,False,True
42,209.0,111.0,7.0,83.0,39.5,26.0,2.09,25.4115061468373,True,True,True,False,False
64,203.0,97.0,23.0,106.0,40.7,184.0,2.03,23.538547404693155,True,False,True,False,True
32,162.0,64.0,28.0,105.0,40.5,169.0,1.62,24.38652644413961,False,False,False,False,True
24,189.0,91.0,1.0,78.0,37.7,2.0,1.89,25.475210660395845,True,True,False,True,False
26,182.0,83.0,27.0,107.0,41.0,162.0,1.82,25.057360222195385,True,True,False,False,True
32,159.0,55.0,13.0,92.0,40.2,62.0,1.59,21.75546853368142,False,False,False,False,False
51,190.0,94.0,21.0,105.0,40.4,150.0,1.9,26.038781163434905,True,True,True,False,True
40,165.0,59.0,27.0,110.0,41.1,183.0,1.65,21.6712580348944,False,False,True,False,True
34,179.0,74.0,25.0,101.0,40.9,138.0,1.79,23.095409007209515,False,False,False,False,True
48,185.0,88.0,15.0,103.0,40.0,99.0,1.85,25.712198685171657,True,True,True,False,True
21,147.0,45.0,23.0,100.0,40.6,128.0,1.47,20.82465639316952,False,False,False,True,True
31,175.0,68.0,12.0,91.0,40.3,54.0,1.75,22.20408163265306,False,False,False,False,False
76,193.0,103.0,18.0,95.0,40.3,127.0,1.93,27.65174904024269,True,True,True,False,False
20,177.0,79.0,5.0,84.0,38.9,11.0,1.77,25.2162533116282,True,True,False,True,False
22,167.0,73.0,18.0,94.0,40.7,66.0,1.67,26.175194521137367,True,True,False,True,False
44,180.0,84.0,11.0,91.0,39.5,49.0,1.8,25.925925925925924,True,True,True,False,False
49,173.0,67.0,10.0,85.0,39.5,42.0,1.73,22.386314277122523,False,False,True,False,False
49,179.0,79.0,7.0,95.0,39.5,37.0,1.79,24.65590961580475,True,False,True,False,False
46,154.0,55.0,3.0,84.0,38.6,12.0,1.54,23.19109461966605,False,False,True,False,False
75,186.0,84.0,29.0,107.0,41.1,243.0,1.86,24.280263614290668,True,False,True,False,True
20,167.0,58.0,5.0,76.0,39.3,14.0,1.67,20.7967298935064,False,False,False,True,False
33,154.0,59.0,28.0,105.0,40.6,171.0,1.54,24.87771968291449,False,False,False,False,True
68,166.0,75.0,28.0,112.0,40.8,241.0,1.66,27.21730294672667,True,True,True,False,True
58,173.0,73.0,20.0,104.0,40.6,125.0,1.73,24.3910588392529,False,False,True,False,True
23,179.0,81.0,26.0,112.0,40.6,171.0,1.79,25.280109859242845,True,True,False,True,True
79,198.0,96.0,9.0,87.0,39.7,52.0,1.98,24.487297214569946,True,False,True,False,False
43,201.0,104.0,28.0,103.0,40.7,187.0,2.01,25.741937080765336,True,True,True,False,True
37,178.0,74.0,24.0,104.0,40.8,141.0,1.78,23.355636914530997,False,False,False,False,True
75,199.0,103.0,28.0,123.0,40.5,314.0,1.99,26.009444205954395,True,True,True,False,True
61,173.0,73.0,26.0,102.0,40.8,159.0,1.73,24.3910588392529,False,False,True,False,True
26,169.0,62.0,9.0,80.0,40.2,30.0,1.69,21.707923392038097,False,False,False,False,False
23,173.0,72.0,28.0,110.0,40.9,176.0,1.73,24.0569347455645,False,False,False,True,True
64,178.0,82.0,25.0,111.0,40.8,211.0,1.78,25.88057063502083,True,True,True,False,True
20,170.0,68.0,8.0,85.0,39.4,29.0,1.7,23.529411764705884,False,False,False,True,False
22,171.0,69.0,21.0,95.0,40.1,99.0,1.71,23.59700420642249,False,False,False,True,False
27,169.0,69.0,27.0,116.0,41.1,190.0,1.69,24.158817968558527,False,False,False,False,True
36,190.0,95.0,7.0,83.0,39.5,22.0,1.9,26.31578947368421,True,True,False,False,False
59,191.0,92.0,30.0,110.0,41.0,247.0,1.91,25.21860694608152,True,True,True,False,True
36,206.0,103.0,5.0,84.0,39.0,17.0,2.06,24.271844660194176,True,False,False,False,False
71,160.0,65.0,8.0,86.0,39.7,37.0,1.6,25.390625,False,True,True,False,False
21,167.0,67.0,21.0,103.0,40.4,117.0,1.67,24.023808670084986,False,False,False,True,True
56,188.0,90.0,10.0,91.0,39.7,52.0,1.88,25.46401086464464,True,True,True,False,False
68,166.0,64.0,2.0,75.0,37.9,7.0,1.66,23.225431847873423,False,False,True,False,False
75,172.0,74.0,10.0,98.0,39.7,68.0,1.72,25.013520822065985,True,True,True,False,False
48,176.0,84.0,17.0,89.0,40.4,74.0,1.76,27.117768595041323,True,True,True,False,False
62,185.0,91.0,24.0,97.0,40.6,154.0,1.85,26.588750913075238,True,True,True,False,False
53,156.0,60.0,26.0,104.0,40.7,165.0,1.56,24.65483234714004,False,False,True,False,True
47,187.0,89.0,17.0,97.0,39.9,96.0,1.87,25.45111384369012,True,True,True,False,False
39,188.0,91.0,13.0,101.0,39.8,77.0,1.88,25.746944318696244,True,True,False,False,True
54,168.0,63.0,17.0,92.0,40.3,86.0,1.68,22.321428571428577,False,False,True,False,False
38,201.0,104.0,21.0,101.0,40.6,129.0,2.01,25.741937080765336,True,True,False,False,True
39,149.0,51.0,26.0,100.0,40.4,151.0,1.49,22.97193820098194,False,False,False,False,True
51,182.0,81.0,28.0,106.0,40.9,197.0,1.82,24.45356840961236,True,False,True,False,True
30,193.0,92.0,13.0,104.0,40.3,77.0,1.93,24.69864962817794,True,False,False,False,True
33,156.0,61.0,5.0,90.0,39.1,22.0,1.56,25.06574621959237,False,True,False,False,False
47,182.0,82.0,27.0,100.0,40.7,161.0,1.82,24.755464315903875,True,False,True,False,True
64,155.0,55.0,25.0,114.0,40.8,192.0,1.55,22.892819979188346,False,False,True,False,True
37,159.0,58.0,8.0,90.0,39.2,37.0,1.59,22.942130453700404,False,False,False,False,False
41,188.0,91.0,20.0,106.0,40.5,135.0,1.88,25.746944318696244,True,True,True,False,True
61,179.0,77.0,11.0,90.0,40.0,55.0,1.79,24.031709372366656,True,False,True,False,False
38,169.0,71.0,10.0,84.0,39.8,29.0,1.69,24.85907356185008,True,False,False,False,False
21,185.0,88.0,12.0,97.0,39.9,52.0,1.85,25.712198685171657,True,True,False,True,False
26,173.0,73.0,1.0,69.0,37.9,2.0,1.73,24.3910588392529,False,False,False,False,False
48,183.0,81.0,21.0,94.0,40.6,106.0,1.83,24.187046492878256,True,False,True,False,False
71,183.0,80.0,6.0,84.0,39.0,28.0,1.83,23.888440980620494,True,False,True,False,False
73,199.0,97.0,22.0,107.0,40.9,189.0,1.99,24.4943309512386,True,False,True,False,True
65,158.0,61.0,26.0,111.0,41.0,190.0,1.58,24.435186668803077,False,False,True,False,True
57,149.0,56.0,13.0,91.0,39.9,66.0,1.49,25.224089004999776,False,True,True,False,False
49,185.0,93.0,22.0,99.0,40.5,135.0,1.85,27.173119065010955,True,True,True,False,False
55,178.0,79.0,4.0,97.0,38.7,23.0,1.78,24.933720489837143,True,False,True,False,False
20,182.0,74.0,12.0,80.0,39.9,17.0,1.82,22.34029706557179,True,False,False,True,False
45,163.0,58.0,5.0,84.0,38.9,21.0,1.63,21.82995219993225,False,False,True,False,False
53,175.0,75.0,13.0,90.0,40.2,60.0,1.75,24.489795918367346,False,False,True,False,False
46,166.0,58.0,10.0,93.0,39.6,51.0,1.66,21.04804761213529,False,False,True,False,False
25,198.0,96.0,5.0,85.0,39.1,15.0,1.98,24.487297214569946,True,False,False,False,False
22,163.0,65.0,9.0,92.0,40.0,29.0,1.63,24.46460160337235,True,False,False,True,False
60,164.0,66.0,27.0,110.0,40.8,190.0,1.64,24.538964901844142,False,False,True,False,True
50,168.0,62.0,11.0,89.0,40.1,51.0,1.68,21.9671201814059,False,False,True,False,False
61,157.0,56.0,17.0,95.0,40.5,95.0,1.57,22.7189744005842,False,False,True,False,False
69,165.0,62.0,29.0,112.0,40.9,216.0,1.65,22.77318640955005,False,False,True,False,True
30,195.0,92.0,30.0,101.0,41.0,165.0,1.95,24.194608809993422,True,False,False,False,True
33,164.0,61.0,20.0,105.0,40.6,122.0,1.64,22.679952409280197,False,False,False,False,True
21,206.0,105.0,15.0,96.0,40.1,69.0,2.06,24.74314261476105,True,False,False,True,False
39,152.0,53.0,20.0,99.0,40.9,113.0,1.52,22.93975069252077,False,False,False,False,False
26,180.0,81.0,7.0,92.0,39.5,26.0,1.8,25.0,True,True,False,False,False
44,175.0,80.0,5.0,91.0,39.2,22.0,1.75,26.12244897959184,True,True,True,False,False
58,144.0,42.0,12.0,96.0,40.1,70.0,1.44,20.25462962962963,False,False,True,False,False
24,177.0,83.0,4.0,83.0,39.3,9.0,1.77,26.493025631204315,True,True,False,True,False
35,187.0,91.0,15.0,95.0,40.3,72.0,1.87,26.023048986244955,True,True,False,False,False
21,189.0,94.0,25.0,111.0,40.6,165.0,1.89,26.315052770079227,True,True,False,True,True
26,181.0,82.0,29.0,105.0,41.0,165.0,1.81,25.029760996306585,True,True,False,False,True
30,162.0,57.0,15.0,88.0,40.3,64.0,1.62,21.71925011431184,False,False,False,False,False
27,182.0,81.0,18.0,105.0,40.5,103.0,1.82,24.45356840961236,True,False,False,False,True
32,147.0,51.0,4.0,83.0,39.1,15.0,1.47,23.601277245592115,False,False,False,False,False
30,185.0,84.0,9.0,85.0,39.6,32.0,1.85,24.543462381300216,False,False,False,False,False
79,160.0,57.0,14.0,85.0,40.0,68.0,1.6,22.265625,False,False,True,False,False
39,164.0,58.0,25.0,106.0,40.6,159.0,1.64,21.564544913741823,False,False,False,False,True
25,188.0,89.0,6.0,92.0,39.6,23.0,1.88,25.18107741059303,True,True,False,False,False
23,169.0,70.0,13.0,90.0,40.1,54.0,1.69,24.508945765204302,False,False,False,True,False
47,172.0,70.0,2.0,89.0,37.8,9.0,1.72,23.661438615467823,False,False,True,False,False
34,182.0,80.0,29.0,120.0,40.7,240.0,1.82,24.151672503320853,True,False,False,False,True
36,152.0,54.0,10.0,86.0,39.7,42.0,1.52,23.37257617728532,False,False,False,False,False
63,203.0,115.0,14.0,106.0,40.0,117.0,2.03,27.906525273605286,True,True,True,False,True
37,164.0,59.0,26.0,106.0,40.6,164.0,1.64,21.936347412254616,False,False,False,False,True
50,156.0,55.0,23.0,98.0,40.8,132.0,1.56,22.600262984878366,False,False,True,False,False
62,191.0,96.0,2.0,85.0,38.2,9.0,1.91,26.315068117650284,True,True,True,False,False
37,173.0,67.0,15.0,94.0,40.0,74.0,1.73,22.386314277122523,False,False,False,False,False
35,169.0,69.0,23.0,96.0,40.7,116.0,1.69,24.158817968558527,False,False,False,False,False
27,174.0,79.0,8.0,102.0,39.7,42.0,1.74,26.09327520147972,True,True,False,False,True
55,179.0,79.0,24.0,110.0,40.6,187.0,1.79,24.65590961580475,True,False,True,False,True
36,173.0,75.0,16.0,94.0,40.4,70.0,1.73,25.05930702662969,True,True,False,False,False
22,140.0,45.0,7.0,86.0,39.1,29.0,1.4,22.95918367346939,False,False,False,True,False
20,170.0,71.0,9.0,83.0,39.8,17.0,1.7,24.56747404844291,True,False,False,True,False
43,185.0,83.0,28.0,108.0,40.9,195.0,1.85,24.25127830533236,True,False,True,False,True
73,181.0,76.0,19.0,106.0,40.4,127.0,1.81,23.198315069747565,False,False,True,False,True
22,184.0,82.0,14.0,87.0,39.9,39.0,1.84,24.22022684310019,True,False,False,True,False
67,155.0,64.0,6.0,88.0,38.9,28.0,1.55,26.638917793964616,True,True,True,False,False
25,195.0,100.0,16.0,93.0,40.3,68.0,1.95,26.298487836949377,True,True,False,False,False
41,165.0,63.0,17.0,97.0,40.5,91.0,1.65,23.1404958677686,False,False,True,False,False
49,181.0,81.0,16.0,97.0,40.2,89.0,1.81,24.724520008546747,True,False,True,False,False
58,148.0,53.0,2.0,89.0,37.7,10.0,1.48,24.196493791088383,False,False,True,False,False
27,180.0,80.0,28.0,111.0,41.2,185.0,1.8,24.69135802469136,True,False,False,False,True
33,172.0,76.0,5.0,79.0,38.7,16.0,1.72,25.689561925365066,False,True,False,False,False
59,156.0,58.0,19.0,91.0,40.3,97.0,1.56,23.83300460223537,False,False,True,False,False
